user_id,action_date,action_name,error_message,device
453221,2022-11-28,checkout_annual_completepayment.click.fail,"number field is required",mobile
453247,2022-11-25,checkout_annual_completepayment.click.fail,"number field is required",mobile
453250,2022-11-23,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
453252,2022-12-01,checkout_annual_completepayment.click.fail,"year field is required",desktop
453256,2022-11-27,checkout_annual_completepayment.click.fail,"firstName field is required",desktop
453262,2022-11-23,checkout_annual_completepayment.click.fail,"Your card has expired.",desktop
453280,2022-11-24,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
453287,2022-11-27,checkout_annual_completepayment.click.fail,"year field is required",desktop
453334,2022-11-25,checkout_monthly_completepayment.click.fail,"cvv field is required",desktop
453348,2022-11-24,checkout_annual_completepayment.click.fail,"year field is required",desktop
453381,2022-11-24,checkout_annual_completepayment.click.fail,"Your card number is incorrect.",desktop
453383,2022-11-24,checkout_annual_completepayment.click.fail,"year field is required",desktop
453388,2022-11-28,checkout_annual_completepayment.click.fail,"year field is required",desktop
453433,2022-11-24,checkout_annual_completepayment.click.fail,"number field is required",desktop
453454,2022-11-30,checkout_annual_completepayment.click.fail,"year field is required",desktop
453459,2022-11-28,checkout_annual_completepayment.click.fail,"year field is required",desktop
453465,2022-11-26,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
453528,2022-11-28,checkout_annual_completepayment.click.fail,"number field is required",desktop
453533,2022-11-25,checkout_monthly_completepayment.click.fail,"lastName field is required",desktop
453542,2022-11-27,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
453556,2022-11-24,checkout_monthly_completepayment.click.fail,"lastName field is required",desktop
453566,2022-11-22,checkout_annual_completepayment.click.fail,"number field is required",desktop
453579,2022-11-24,checkout_annual_completepayment.click.fail,"year field is required",mobile
453595,2022-11-22,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
453599,2022-11-24,checkout_annual_completepayment.click.fail,"cvv field is required",desktop
453608,2022-11-24,checkout_annual_completepayment.click.fail,"Your card's security code is incorrect.",desktop
453629,2022-11-27,checkout_annual_completepayment.click.fail,"year field is required",desktop
453636,2022-11-25,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
453642,2022-11-25,checkout_annual_completepayment.click.fail,"year field is required",desktop
453648,2022-11-28,checkout_annual_completepayment.click.fail,"year field is required",desktop
453658,2022-11-25,checkout_sql-for-data-science-interviews_completepayment.click.fail,"Your card was declined.",desktop
453676,2022-11-25,checkout_annual_completepayment.click.fail,"lastName field is required",mobile
453678,2022-11-23,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
453692,2022-11-25,checkout_annual_completepayment.click.fail,"month field is required",mobile
453715,2022-11-25,checkout_monthly_completepayment.click.fail,"number field is required",desktop
453721,2022-11-26,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
453725,2022-11-25,checkout_annual_completepayment.click.fail,"year field is required",desktop
453757,2022-11-25,checkout_annual_completepayment.click.fail,"year field is required",desktop
453760,2022-11-25,checkout_annual_completepayment.click.fail,"year field is required",desktop
453763,2022-11-25,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
453774,2022-11-25,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
453777,2022-11-26,checkout_annual_completepayment.click.fail,"Invalid City",desktop
453790,2022-11-27,checkout_annual_completepayment.click.fail,"year field is required",desktop
453793,2022-11-25,checkout_annual_completepayment.click.fail,"number field is required",mobile
453806,2022-11-25,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
453864,2022-11-26,checkout_annual_completepayment.click.fail,"Your card is not supported.",desktop
453872,2022-11-25,checkout_annual_completepayment.click.fail,"number field is required",desktop
453893,2022-11-26,checkout_annual_completepayment.click.fail,"year field is required",desktop
453895,2022-11-26,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",mobile
453897,2022-11-26,checkout_annual_completepayment.click.fail,"year field is required",desktop
453898,2022-11-28,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
453914,2022-11-26,checkout_annual_completepayment.click.fail,"year field is required",mobile
453915,2022-11-26,checkout_annual_completepayment.click.fail,"year field is required",desktop
453927,2022-11-26,checkout_annual_completepayment.click.fail,"year field is required",desktop
453932,2022-11-26,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
453962,2022-11-27,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
453972,2022-12-16,checkout_quarterly_completepayment.click.fail,"number field is required",desktop
453985,2022-10-24,checkout_monthly_completepayment.click.fail,"year field is required",desktop
453993,2022-11-27,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
454018,2022-11-26,checkout_annual_completepayment.click.fail,"year field is required",mobile
454022,2022-11-26,checkout_monthly_completepayment.click.fail,"month field is required",desktop
454023,2022-11-26,checkout_annual_completepayment.click.fail,"year field is required",mobile
454047,2022-11-26,checkout_annual_completepayment.click.fail,"number field is required",desktop
454057,2022-12-04,checkout_coins_completepayment.click.fail,"number field is required",desktop
454073,2022-11-26,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
454090,2022-11-26,checkout_annual_completepayment.click.fail,"year field is required",desktop
454098,2022-11-29,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
454100,2022-11-26,checkout_annual_completepayment.click.fail,"number field is required",mobile
454106,2022-11-26,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
454109,2022-11-26,checkout_annual_completepayment.click.fail,"year field is required",mobile
454117,2022-11-27,checkout_annual_completepayment.click.fail,"lastName field is required",mobile
454125,2022-11-27,checkout_annual_completepayment.click.fail,"number field is required",mobile
454129,2022-11-27,checkout_annual_completepayment.click.fail,"lastName field is required",mobile
454141,2022-11-27,checkout_annual_completepayment.click.fail,"number field is required",mobile
454160,2022-11-27,checkout_annual_completepayment.click.fail,"year field is required",desktop
454164,2022-11-27,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
454168,2022-11-27,checkout_annual_completepayment.click.fail,"number field is required",mobile
454184,2022-11-27,checkout_annual_completepayment.click.fail,"year field is required",mobile
454199,2022-11-27,checkout_annual_completepayment.click.fail,"Your card number is incorrect.",desktop
454204,2022-11-27,checkout_annual_completepayment.click.fail,"year field is required",desktop
454211,2022-11-27,checkout_data-strategy_completepayment.click.fail,"year field is required",desktop
454217,2022-11-27,checkout_annual_completepayment.click.fail,"number field is required",desktop
454225,2022-11-27,checkout_annual_completepayment.click.fail,"year field is required",desktop
454251,2022-12-02,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
454261,2022-11-27,checkout_annual_completepayment.click.fail,"month field is required",mobile
454265,2022-11-27,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
454276,2022-11-27,checkout_annual_completepayment.click.fail,"Your card is not supported.",desktop
454301,2022-11-27,checkout_annual_completepayment.click.fail,"State field is required",desktop
454304,2022-11-27,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
454319,2022-11-27,checkout_annual_completepayment.click.fail,"number field is required",mobile
454324,2022-11-27,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
454334,2022-11-27,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
454343,2022-11-27,checkout_annual_completepayment.click.fail,"year field is required",desktop
454356,2022-11-27,checkout_annual_completepayment.click.fail,"number field is required",mobile
454359,2022-11-27,checkout_data-strategy_completepayment.click.fail,"year field is required",desktop
454369,2022-11-27,checkout_annual_completepayment.click.fail,"number field is required",mobile
454370,2022-11-27,checkout_annual_completepayment.click.fail,"year field is required",desktop
454375,2022-11-28,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
454376,2022-11-28,checkout_annual_completepayment.click.fail,"year field is required",mobile
454378,2022-11-28,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
454381,2022-11-28,checkout_annual_completepayment.click.fail,"year field is required",desktop
454390,2022-11-28,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
454397,2022-11-28,checkout_annual_completepayment.click.fail,"year field is required",desktop
454403,2022-11-28,checkout_annual_completepayment.click.fail,"year field is required",desktop
454417,2022-11-28,checkout_annual_completepayment.click.fail,"year field is required",desktop
454424,2022-11-28,checkout_annual_completepayment.click.fail,"year field is required",desktop
454427,2022-11-28,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
454436,2022-11-28,checkout_annual_completepayment.click.fail,"number field is required",mobile
454442,2022-11-28,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
454444,2022-11-28,checkout_annual_completepayment.click.fail,"year field is required",mobile
454451,2022-11-28,checkout_annual_completepayment.click.fail,"year field is required",desktop
454460,2022-11-28,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
454467,2022-11-28,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
454468,2022-11-28,checkout_annual_completepayment.click.fail,"number field is required",mobile
454476,2022-11-28,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
454478,2022-11-28,checkout_annual_completepayment.click.fail,"year field is required",desktop
454480,2022-11-28,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
454481,2022-11-28,checkout_annual_completepayment.click.fail,"year field is required",desktop
454493,2022-11-27,checkout_annual_completepayment.click.fail,"Your card is not supported.",desktop
454498,2022-12-01,checkout_annual_completepayment.click.fail,"month field is required",desktop
454499,2022-11-28,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
454518,2022-11-26,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",mobile
454521,2022-11-28,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
454526,2022-11-28,checkout_annual_completepayment.click.fail,"An error occurred while processing your card. Try again in a little bit.",desktop
454536,2022-11-28,checkout_annual_completepayment.click.fail,"year field is required",desktop
454544,2022-11-28,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
454548,2022-11-28,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
454551,2022-11-28,checkout_annual_completepayment.click.fail,"number field is required",mobile
454553,2022-11-28,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",mobile
454555,2022-11-30,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
454556,2022-11-28,checkout_annual_completepayment.click.fail,"year field is required",desktop
454559,2022-11-28,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
454560,2022-11-28,checkout_annual_completepayment.click.fail,"year field is required",desktop
454567,2022-12-01,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
454576,2022-11-28,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
454580,2022-11-28,checkout_annual_completepayment.click.fail,"year field is required",desktop
454587,2022-11-28,checkout_annual_completepayment.click.fail,"year field is required",mobile
454588,2022-11-28,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
454590,2022-11-28,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
454593,2022-11-28,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
454594,2022-11-28,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
454598,2022-11-28,checkout_annual_completepayment.click.fail,"number field is required",mobile
454622,2022-11-30,checkout_annual_completepayment.click.fail,"year field is required",desktop
454625,2022-11-28,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
454666,2023-01-20,checkout_annual_completepayment.click.fail,"year field is required",desktop
454676,2022-11-28,checkout_annual_completepayment.click.fail,"year field is required",mobile
454683,2022-11-28,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
454689,2022-12-01,checkout_annual_completepayment.click.fail,"Your card is not supported.",desktop
454695,2022-11-28,checkout_annual_completepayment.click.fail,"year field is required",desktop
454718,2022-11-29,checkout_annual_completepayment.click.fail,"Your card is not supported.",desktop
454733,2022-11-29,checkout_annual_completepayment.click.fail,"year field is required",desktop
454736,2022-11-29,checkout_annual_completepayment.click.fail,"Your card is not supported.",desktop
454781,2022-12-11,checkout_coins_completepayment.click.fail,"number field is required",desktop
454806,2022-12-01,checkout_annual_completepayment.click.fail,"number field is required",desktop
454812,2022-11-29,checkout_annual_completepayment.click.fail,"firstName field is required",desktop
454827,2022-11-29,checkout_annual_completepayment.click.fail,"Your card has expired.",mobile
454846,2022-11-29,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
454867,2022-12-02,checkout_annual_completepayment.click.fail,"year field is required",mobile
454884,2022-12-01,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
454887,2022-11-29,checkout_annual_completepayment.click.fail,"lastName field is required",mobile
454891,2022-11-29,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
454921,2022-11-29,checkout_annual_completepayment.click.fail,"year field is required",desktop
454922,2022-11-30,checkout_coins_completepayment.click.fail,"number field is required",desktop
454971,2022-11-30,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
454977,2022-11-30,checkout_annual_completepayment.click.fail,"year field is required",desktop
454982,2022-11-30,checkout_annual_completepayment.click.fail,"year field is required",desktop
454984,2022-11-30,checkout_annual_completepayment.click.fail,"year field is required",desktop
455010,2022-11-30,checkout_annual_completepayment.click.fail,"year field is required",desktop
455034,2022-11-30,checkout_annual_completepayment.click.fail,"Credit card number: must be a valid credit card number.",desktop
455038,2022-11-30,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
455055,2022-11-30,checkout_annual_completepayment.click.fail,"number field is required",mobile
455072,2022-11-30,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
455075,2022-11-30,checkout_annual_completepayment.click.fail,"number field is required",mobile
455078,2022-12-01,checkout_annual_completepayment.click.fail,"year field is required",desktop
455081,2022-11-30,checkout_annual_completepayment.click.fail,"number field is required",desktop
455085,2022-12-01,checkout_annual_completepayment.click.fail,"number field is required",desktop
455123,2022-11-30,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
455124,2022-11-30,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",desktop
455138,2022-11-30,checkout_annual_completepayment.click.fail,"year field is required",desktop
455156,2022-12-01,checkout_data-strategy_completepayment.click.fail,"Your card was declined.",desktop
455193,2022-12-01,checkout_annual_completepayment.click.fail,"year field is required",mobile
455223,2022-12-01,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
455229,2022-12-01,checkout_annual_completepayment.click.fail,"year field is required",desktop
455238,2022-12-01,checkout_annual_completepayment.click.fail,"year field is required",desktop
455249,2022-12-01,checkout_annual_completepayment.click.fail,"number field is required",desktop
455265,2022-12-01,checkout_annual_completepayment.click.fail,"number field is required",desktop
455275,2022-12-01,checkout_annual_completepayment.click.fail,"number field is required",mobile
455287,2022-12-02,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
455292,2022-12-01,checkout_annual_completepayment.click.fail,"number field is required",mobile
455296,2022-12-01,checkout_annual_completepayment.click.fail,"Your card's security code is invalid.",mobile
455301,2022-12-09,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
455318,2022-12-01,checkout_annual_completepayment.click.fail,"firstName field is required",desktop
455321,2022-12-01,checkout_annual_completepayment.click.fail,"Your card is not supported.",desktop
455325,2022-12-01,checkout_annual_completepayment.click.fail,"year field is required",mobile
455326,2022-12-01,checkout_annual_completepayment.click.fail,"Your card's security code is incorrect.",mobile
455329,2022-12-01,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
455330,2022-12-01,checkout_annual_completepayment.click.fail,"year field is required",desktop
455335,2022-12-02,checkout_annual_completepayment.click.fail,"year field is required",desktop
455339,2022-12-01,checkout_annual_completepayment.click.fail,"year field is required",desktop
455340,2022-12-01,checkout_sql-for-data-science-interviews_completepayment.click.fail,"year field is required",desktop
455343,2023-01-18,checkout_annual_completepayment.click.fail,"Your card's security code is invalid.",mobile
455348,2022-12-02,checkout_annual_completepayment.click.fail,"year field is required",mobile
455362,2022-12-02,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
455363,2022-12-02,checkout_annual_completepayment.click.fail,"year field is required",desktop
455366,2022-12-02,checkout_annual_completepayment.click.fail,"Your card number is incorrect.",mobile
455382,2022-12-02,checkout_annual_completepayment.click.fail,"year field is required",mobile
455392,2022-12-02,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
455437,2023-01-23,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
455472,2022-12-02,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
455634,2022-12-07,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
455636,2022-12-06,checkout_monthly_completepayment.click.fail,"lastName field is required",desktop
455806,2022-12-05,checkout_annual_completepayment.click.fail,"number field is required",desktop
455904,2022-12-10,checkout_annual_completepayment.click.fail,"number field is required",mobile
456054,2022-12-05,checkout_annual_completepayment.click.fail,"firstName field is required",desktop
456181,2022-12-05,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
456245,2022-12-06,checkout_annual_completepayment.click.fail,"number field is required",desktop
456249,2022-12-06,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
456261,2023-01-02,checkout_monthly_completepayment.click.fail,"Your card has insufficient funds.",desktop
456262,2022-12-06,checkout_data-strategy_completepayment.click.fail,"month field is required",mobile
456370,2022-12-06,checkout_annual_completepayment.click.fail,"year field is required",desktop
456407,2022-12-06,checkout_machine-learning-process-a-z_completepayment.click.fail,"Your card's security code is incorrect.",desktop
456413,2022-12-09,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
456451,2022-12-07,checkout_monthly_completepayment.click.fail,"Your card's security code is incorrect.",desktop
456452,2022-12-07,checkout_monthly_completepayment.click.fail,"year field is required",desktop
456533,2023-01-17,checkout_monthly_completepayment.click.fail,"year field is required",desktop
456670,2022-12-15,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
456676,2022-12-08,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
456705,2023-01-19,checkout_annual_completepayment.click.fail,"year field is required",mobile
456760,2022-12-08,checkout_annual_completepayment.click.fail,"number field is required",mobile
456777,2022-12-08,checkout_monthly_completepayment.click.fail,"year field is required",desktop
456934,2022-12-13,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",desktop
456953,2023-01-19,checkout_annual_completepayment.click.fail,"number field is required",desktop
456968,2022-12-09,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
456969,2022-12-09,checkout_quarterly_completepayment.click.fail,"Your card was declined.",desktop
457054,2022-12-11,checkout_coins_completepayment.click.fail,"number field is required",desktop
457140,2022-12-10,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
457199,2022-12-10,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
457223,2022-12-10,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
457261,2023-01-04,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
457286,2022-12-16,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",desktop
457309,2022-12-11,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
457598,2022-12-14,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
457787,2022-12-19,checkout_quarterly_completepayment.click.fail,"number field is required",mobile
458068,2023-01-05,checkout_quarterly_completepayment.click.fail,"Your card is not supported.",desktop
458094,2022-12-15,checkout_quarterly_completepayment.click.fail,"number field is required",desktop
458098,2022-12-14,checkout_coins_completepayment.click.fail,"State field is required",desktop
458153,2022-12-19,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
458216,2022-12-15,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
458228,2022-12-15,checkout_quarterly_completepayment.click.fail,"year field is required",desktop
458251,2023-01-20,checkout_quarterly_completepayment.click.fail,"number field is required",desktop
458298,2022-12-17,checkout_annual_completepayment.click.fail,"year field is required",desktop
458371,2022-12-15,checkout_monthly_completepayment.click.fail,"year field is required",desktop
458403,2022-12-22,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
458421,2023-01-10,checkout_quarterly_completepayment.click.fail,"year field is required",desktop
458557,2022-12-17,checkout_monthly_completepayment.click.fail,"month field is required",desktop
458634,2022-12-17,checkout_monthly_completepayment.click.fail,"month field is required",desktop
458666,2022-12-17,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
458727,2022-12-24,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
458799,2022-12-21,checkout_annual_completepayment.click.fail,"number field is required",desktop
458832,2022-12-18,checkout_annual_completepayment.click.fail,"year field is required",mobile
458853,2022-12-29,checkout_annual_completepayment.click.fail,"year field is required",desktop
459012,2022-12-19,checkout_annual_completepayment.click.fail,"Your card has expired.",desktop
459141,2023-01-31,checkout_monthly_completepayment.click.fail,"number field is required",mobile
459163,2022-12-20,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
459269,2022-12-20,checkout_annual_completepayment.click.fail,"number field is required",mobile
459369,2022-12-22,checkout_lifetime_completepayment.click.fail,"year field is required",desktop
459483,2022-12-22,checkout_annual_completepayment.click.fail,"Your card is not supported.",desktop
459526,2023-01-18,checkout_annual_completepayment.click.fail,"number field is required",mobile
459618,2022-12-22,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
459681,2023-01-21,checkout_annual_completepayment.click.fail,"number field is required",desktop
459733,2022-12-22,checkout_monthly_completepayment.click.fail,"number field is required",mobile
459756,2022-12-22,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
459818,2022-12-22,checkout_annual_completepayment.click.fail,"number field is required",desktop
459901,2023-01-16,checkout_monthly_completepayment.click.fail,"Your card is not supported.",desktop
460345,2022-12-24,checkout_annual_completepayment.click.fail,"year field is required",mobile
460351,2022-12-24,checkout_annual_completepayment.click.fail,"number field is required",mobile
460376,2022-12-24,checkout_coins_completepayment.click.fail,"number field is required",mobile
460480,2023-01-19,checkout_annual_completepayment.click.fail,"year field is required",desktop
460505,2022-12-24,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
460709,2022-12-25,checkout_annual_completepayment.click.fail,"year field is required",desktop
460879,2022-12-31,checkout_quarterly_completepayment.click.fail,"Your card was declined.",desktop
460948,2022-12-26,checkout_annual_completepayment.click.fail,"number field is required",mobile
461063,2022-12-27,checkout_annual_completepayment.click.fail,"year field is required",desktop
461076,2022-12-30,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
461248,2022-12-27,checkout_monthly_completepayment.click.fail,"Your card does not support this type of purchase.",desktop
461333,2023-01-10,checkout_monthly_completepayment.click.fail,"number field is required",mobile
461475,2022-12-29,checkout_monthly_completepayment.click.fail,"Your card was declined.",mobile
461484,2022-12-28,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
461655,2022-12-29,checkout_data-strategy_completepayment.click.fail,"Your card does not support this type of purchase.",mobile
461685,2022-12-30,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
461865,2022-12-31,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
461948,2023-01-02,checkout_monthly_completepayment.click.fail,"firstName field is required",desktop
461955,2023-01-12,checkout_monthly_completepayment.click.fail,"year field is required",desktop
461981,2022-12-30,checkout_monthly_completepayment.click.fail,"year field is required",desktop
462063,2022-12-30,checkout_annual_completepayment.click.fail,"Your card number is incorrect.",desktop
462159,2023-01-05,checkout_annual_completepayment.click.fail,"year field is required",mobile
462167,2023-01-15,checkout_monthly_completepayment.click.fail,"lastName field is required",desktop
462221,2023-01-05,checkout_monthly_completepayment.click.fail,"year field is required",desktop
462281,2023-01-02,checkout_monthly_completepayment.click.fail,"Your card has insufficient funds.",desktop
462294,2023-01-07,checkout_monthly_completepayment.click.fail,"number field is required",mobile
462378,2023-01-01,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
462395,2023-01-23,checkout_annual_completepayment.click.fail,"year field is required",desktop
462509,2023-01-03,checkout_monthly_completepayment.click.fail,"number field is required",desktop
462514,2023-01-02,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
462563,2023-01-03,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
462585,2023-01-03,checkout_monthly_completepayment.click.fail,"year field is required",desktop
462670,2023-01-07,checkout_quarterly_completepayment.click.fail,"Your card was declined.",desktop
462720,2023-01-10,checkout_monthly_completepayment.click.fail,"year field is required",desktop
462813,2023-01-07,checkout_annual_completepayment.click.fail,"number field is required",mobile
462884,2023-01-07,checkout_monthly_completepayment.click.fail,"year field is required",desktop
462922,2023-01-04,checkout_annual_completepayment.click.fail,"number field is required",desktop
462925,2023-01-03,checkout_machine-learning-process-a-z_completepayment.click.fail,"year field is required",desktop
462971,2023-01-05,checkout_annual_completepayment.click.fail,"Credit card number: must be a valid credit card number.",desktop
463071,2023-01-04,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
463084,2023-01-10,checkout_monthly_completepayment.click.fail,"year field is required",desktop
463110,2023-01-04,checkout_monthly_completepayment.click.fail,"year field is required",desktop
463116,2023-01-04,checkout_monthly_completepayment.click.fail,"year field is required",mobile
463170,2023-01-05,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
463190,2023-01-05,checkout_monthly_completepayment.click.fail,"number field is required",desktop
463277,2023-01-14,checkout_quarterly_completepayment.click.fail,"Your card was declined.",mobile
463339,2023-01-05,checkout_machine-learning-process-a-z_completepayment.click.fail,"year field is required",desktop
463347,2023-01-17,checkout_annual_completepayment.click.fail,"year field is required",desktop
463374,2023-01-06,checkout_monthly_completepayment.click.fail,"year field is required",desktop
463385,2023-01-05,checkout_annual_completepayment.click.fail,"year field is required",desktop
463432,2023-01-08,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
463479,2023-01-05,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
463513,2023-01-06,checkout_monthly_completepayment.click.fail,"year field is required",desktop
463581,2023-01-06,checkout_annual_completepayment.click.fail,"lastName field is required",mobile
463620,2023-01-06,checkout_machine-learning-process-a-z_completepayment.click.fail,"year field is required",desktop
463640,2023-01-06,checkout_machine-learning-process-a-z_completepayment.click.fail,"year field is required",desktop
463728,2023-01-10,checkout_monthly_completepayment.click.fail,"number field is required",mobile
463799,2023-01-07,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
463827,2023-01-30,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
463832,2023-01-12,checkout_monthly_completepayment.click.fail,"year field is required",desktop
463897,2023-01-12,checkout_monthly_completepayment.click.fail,"number field is required",desktop
463917,2023-01-19,checkout_annual_completepayment.click.fail,"number field is required",desktop
463966,2023-01-08,checkout_lifetime_completepayment.click.fail,"year field is required",desktop
464025,2023-01-08,checkout_monthly_completepayment.click.fail,"Your card is not supported.",desktop
464068,2023-01-08,checkout_monthly_completepayment.click.fail,"number field is required",desktop
464083,2023-01-27,checkout_annual_completepayment.click.fail,"year field is required",desktop
464121,2023-01-08,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
464203,2023-01-23,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
464480,2023-01-10,checkout_machine-learning-process-a-z_completepayment.click.fail,"year field is required",desktop
464521,2023-01-12,checkout_monthly_completepayment.click.fail,"lastName field is required",desktop
464638,2023-01-11,checkout_monthly_completepayment.click.fail,"year field is required",desktop
464665,2023-01-10,checkout_lifetime_completepayment.click.fail,"Your card was declined.",desktop
464747,2023-01-11,checkout_machine-learning-process-a-z_completepayment.click.fail,"year field is required",mobile
464902,2023-01-18,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
465038,2023-01-17,checkout_coins_completepayment.click.fail,"number field is required",desktop
465042,2023-01-12,checkout_annual_completepayment.click.fail,"number field is required",desktop
465074,2023-01-14,checkout_monthly_completepayment.click.fail,"year field is required",desktop
465094,2023-01-19,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
465234,2023-01-13,checkout_annual_completepayment.click.fail,"year field is required",desktop
465283,2023-01-24,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
